Time,Total Energy,Total Kinetic Energy,Potential Energy,Temperature
6e-14,6.901626431623455e-06,1.0334817146549227e-09,6.9005929499088005e-06,4990.318392074658
6.01e-14,6.901635768298448e-06,1.0334725638145227e-09,6.900602295734633e-06,4990.274205896515
6.02e-14,6.901645105672907e-06,1.0334645674217344e-09,6.900611641105486e-06,4990.235594138382
6.029999999999999e-14,6.901654444177375e-06,1.0334577410565689e-09,6.900620986436319e-06,4990.202632030631
6.04e-14,6.901663783636782e-06,1.033452100388204e-09,6.900630331536394e-06,4990.175395234193
6.05e-14,6.910766751969362e-06,1.0334476576593255e-09,6.909733304311702e-06,4990.153942864675
6.06e-14,6.910776110149407e-06,1.0334444220160976e-09,6.909742665727391e-06,4990.138319085674
6.07e-14,6.910785469100052e-06,1.033442398434707e-09,6.9097520267016174e-06,4990.128547925441
6.08e-14,6.910794828427908e-06,1.0334415917142633e-09,6.909761386836193e-06,4990.124652557183
6.09e-14,6.910804188213333e-06,1.0334420088900156e-09,6.909770746204443e-06,4990.126666951633
6.099999999999999e-14,6.910813548537213e-06,1.0334436512752991e-09,6.909780104885938e-06,4990.134597450422
6.11e-14,6.910822908615471e-06,1.0334465186845555e-09,6.909789462096786e-06,4990.148443157556
6.12e-14,6.9108322694791556e-06,1.0334506058490394e-09,6.909798818873306e-06,4990.168178632123
6.13e-14,6.919953696217372e-06,1.0334559066049433e-09,6.918920240310767e-06,4990.193774111273
6.14e-14,6.919963075936977e-06,1.0334624151832647e-09,6.918929613521793e-06,4990.225201738529
6.15e-14,6.919972455170514e-06,1.0334701238472496e-09,6.918938985046667e-06,4990.262424155836
6.16e-14,6.9291543600523315e-06,1.033479018796103e-09,6.928120881033535e-06,4990.3053747240265
6.17e-14,6.9291637311489934e-06,1.0334890824241454e-09,6.928130242066569e-06,4990.353968431491
6.18e-14,6.920000595171958e-06,1.0335002933029647e-09,6.918967094878656e-06,4990.40810180799
6.19e-14,6.920009974870029e-06,1.0335126276884508e-09,6.91897646224234e-06,4990.467660201595
6.2e-14,6.9200193552246414e-06,1.0335260635528339e-09,6.918985829161088e-06,4990.532537247985
6.21e-14,6.920028735109337e-06,1.0335405727744796e-09,6.918995194536563e-06,4990.602597157712
6.22e-14,6.901748040414291e-06,1.033556122686025e-09,6.900714484291605e-06,4990.677682191612
6.23e-14,6.901757437326588e-06,1.033572677434449e-09,6.900723864649153e-06,4990.757619228102
6.24e-14,6.9108973920714574e-06,1.033590193987608e-09,6.90986380187747e-06,4990.8422004801505
6.25e-14,6.910906807080752e-06,1.033608632377597e-09,6.9098731984483744e-06,4990.931232956854
6.259999999999999e-14,6.910916221580835e-06,1.0336279475328425e-09,6.9098825936333015e-06,4991.0244990234905
6.27e-14,6.910925635230824e-06,1.0336480861561149e-09,6.9098919871446685e-06,4991.121741326554
6.28e-14,6.910935049032372e-06,1.0336689942670156e-09,6.909901380038105e-06,4991.222699213753
6.29e-14,6.910944462260184e-06,1.033690612479115e-09,6.909910771647705e-06,4991.327085928985
6.3e-14,6.910953874882268e-06,1.0337128768783425e-09,6.90992016200539e-06,4991.43459285376
6.31e-14,6.910963287042217e-06,1.0337357268479633e-09,6.909929551315369e-06,4991.544927291264
6.32e-14,6.910972698366903e-06,1.0337590942732356e-09,6.90993893927263e-06,4991.657760339452
6.329999999999999e-14,6.910982109394397e-06,1.0337829077416177e-09,6.909948326486655e-06,4991.772747172369
6.34e-14,6.910991519411798e-06,1.0338070929980982e-09,6.909957712318799e-06,4991.889529238777
6.35e-14,6.911000929396361e-06,1.03383157357267e-09,6.909967097822789e-06,4992.007737292003
6.36e-14,6.9018928613051955e-06,1.033856270264473e-09,6.900859005034931e-06,4992.126988899051
6.37e-14,6.9019022785462015e-06,1.0338810987028703e-09,6.900868397447498e-06,4992.246876663899
6.38e-14,6.9019116950248466e-06,1.0339059708840805e-09,6.900877789053963e-06,4992.366975647349
6.39e-14,6.901921110996213e-06,1.0339308031500682e-09,6.9008871801930625e-06,4992.48688189428
6.4e-14,6.901930526284002e-06,1.0339555134953994e-09,6.900896570770506e-06,4992.606199429396
6.41e-14,6.911213447598503e-06,1.0339800137020663e-09,6.9101794675848005e-06,4992.724502279079
6.42e-14,6.911222870788026e-06,1.0340042125675098e-09,6.9101888665754585e-06,4992.841350058366
6.43e-14,6.911232292358165e-06,1.034028026273723e-09,6.910198264331891e-06,4992.956338039686
6.44e-14,6.901968179814978e-06,1.034051369314443e-09,6.900934128445663e-06,4993.069053343477
6.45e-14,6.9019775918207875e-06,1.0340741518563736e-09,6.900943517668931e-06,4993.179062196467
6.46e-14,6.9019870027283495e-06,1.0340962914102695e-09,6.900952906436939e-06,4993.285966287205
6.47e-14,6.9019964133384495e-06,1.0341177089578133e-09,6.900962295629492e-06,4993.3893840641285
6.48e-14,6.9020058240676865e-06,1.0341383273223362e-09,6.9009716857403646e-06,4993.488942868348
6.489999999999999e-14,6.911164542007494e-06,1.03415806642425e-09,6.91013038394107e-06,4993.584256023797
6.5e-14,6.911173969694769e-06,1.0341768573116263e-09,6.910139792837458e-06,4993.674990585955
6.51e-14,6.90208434410124e-06,1.0341946336867796e-09,6.901050149467553e-06,4993.7608264267
6.52e-14,6.8930130249781915e-06,1.034211338200923e-09,6.8919788136399905e-06,4993.841486628984
6.53e-14,6.8838730868812356e-06,1.0342269076725902e-09,6.882838859973563e-06,4993.916666111808
6.54e-14,6.883882511835236e-06,1.0342412928064035e-09,6.88284827054243e-06,4993.986126845194
6.55e-14,6.874636591560289e-06,1.0342544451709829e-09,6.873602337115118e-06,4994.049634971104
6.559999999999999e-14,6.8746460069808045e-06,1.0342663280343343e-09,6.87361174065277e-06,4994.107013123704
6.57e-14,6.865418348781511e-06,1.0342769076146075e-09,6.864384071873897e-06,4994.1580981823645
6.58e-14,6.865427754991988e-06,1.0342861545365924e-09,6.864393468837452e-06,4994.202748304565
6.59e-14,6.856218358593001e-06,1.0342940492008776e-09,6.855184064543801e-06,4994.240868851666
6.6e-14,6.856227755757776e-06,1.0343005810089084e-09,6.855193455176767e-06,4994.272408646989
6.61e-14,6.856237152701022e-06,1.034305742482003e-09,6.85520284695854e-06,4994.297331578618
6.62e-14,6.856246550082281e-06,1.0343095340317185e-09,6.855212240548249e-06,4994.315639633817
6.629999999999999e-14,6.847055397743482e-06,1.0343119613517897e-09,6.84602108578213e-06,4994.327360305623
6.64e-14,6.85626534434054e-06,1.034313039420439e-09,6.855231031301119e-06,4994.332565918585
6.65e-14,6.856274741454957e-06,1.034312788040981e-09,6.855240428666916e-06,4994.331352095915
6.66e-14,6.856284138833554e-06,1.0343112332413763e-09,6.855249827600312e-06,4994.323844517452
6.67e-14,6.847231206065481e-06,1.0343084092308114e-09,6.8461968976562505e-06,4994.310208367279
6.68e-14,6.847240613750229e-06,1.0343043511422134e-09,6.846206309399087e-06,4994.290613289902
6.69e-14,6.847250021807694e-06,1.0342991077529496e-09,6.8462157226999404e-06,4994.265294814007
6.7e-14,6.838128022717376e-06,1.0342927262840155e-09,6.837093729991092e-06,4994.234480953115
6.71e-14,6.828936791019676e-06,1.0342852624135483e-09,6.827902505757262e-06,4994.198440557295
6.72e-14,6.828946172575633e-06,1.034276775844032e-09,6.827911895799789e-06,4994.157461908769
6.73e-14,6.838156195058577e-06,1.0342673323150414e-09,6.837121927726262e-06,4994.111862440738
6.74e-14,6.838165587069359e-06,1.0342569989541442e-09,6.837131330070405e-06,4994.061966288532
6.75e-14,6.838174979536317e-06,1.0342458492815307e-09,6.837140733687035e-06,4994.008128455196
6.76e-14,6.838184373789802e-06,1.0342339584267053e-09,6.8371501398313756e-06,4993.9507117145895
6.77e-14,6.828993091286828e-06,1.0342214000752577e-09,6.827958869886753e-06,4993.890071868413
6.78e-14,6.8290024776855365e-06,1.0342082528081195e-09,6.8279682694327285e-06,4993.826588356246
6.789999999999999e-14,6.838143437413114e-06,1.034194595982487e-09,6.837109242817131e-06,4993.760644365981
6.8e-14,6.838152843788833e-06,1.0341805143687133e-09,6.837118663274464e-06,4993.692649223726
6.81e-14,6.838162250519549e-06,1.034166092481666e-09,6.837128084427067e-06,4993.623011021947
6.82e-14,6.838171658009863e-06,1.0341514110458967e-09,6.837137506598817e-06,4993.552119551007
6.83e-14,6.838181066661029e-06,1.0341365509327076e-09,6.837146930110096e-06,4993.480365309878
6.84e-14,6.838190476050002e-06,1.0341215924832814e-09,6.837156354457518e-06,4993.408136237771
6.85e-14,6.83819988657177e-06,1.0341066204189561e-09,6.837165779951351e-06,4993.335841424122
6.859999999999999e-14,6.838209297969393e-06,1.0340917079677513e-09,6.837175206261425e-06,4993.2638344611905
6.87e-14,6.8382187098530045e-06,1.0340769321216103e-09,6.837184632920883e-06,4993.192487115892
6.88e-14,6.838228122652012e-06,1.0340623657889373e-09,6.837194060286223e-06,4993.122151437174
6.89e-14,6.838237536402509e-06,1.0340480844321618e-09,6.8372034883180764e-06,4993.053191806471
6.9e-14,6.8292031159402914e-06,1.0340341557821137e-09,6.828169081784509e-06,4992.985935272053
6.91e-14,6.829212540847904e-06,1.0340206443888566e-09,6.828178520203515e-06,4992.9206935233915
6.92e-14,6.829221966368515e-06,1.034007613454738e-09,6.82818795875506e-06,4992.857771742313
6.929999999999999e-14,6.8292313923114686e-06,1.0339951208356006e-09,6.828197397190633e-06,4992.79744929426
6.94e-14,6.829240819348594e-06,1.0339832236309526e-09,6.828206836124963e-06,4992.740001892601
6.95e-14,6.82925024711147e-06,1.0339719721419718e-09,6.828216275139328e-06,4992.685672423968
6.96e-14,6.829259675489866e-06,1.0339614154631519e-09,6.8282257140744025e-06,4992.634697948341
6.97e-14,6.8292691040256885e-06,1.0339515955251473e-09,6.828235152430164e-06,4992.58728093405
6.98e-14,6.829278533857628e-06,1.0339425569487405e-09,6.8282445913006795e-06,4992.543636839103
6.99e-14,6.829287964436642e-06,1.033934338807077e-09,6.828254030097835e-06,4992.503954333925
7e-14,6.838498281592555e-06,1.0339269726851452e-09,6.83746435461987e-06,4992.46838593128
7.01e-14,6.838632543681758e-06,1.033920488725833e-09,6.837598623193032e-06,4992.437077180529
7.02e-14,6.838642012392631e-06,1.033914914958765e-09,6.837608097477672e-06,4992.410163426837
7.03e-14,6.838651481629765e-06,1.0339102705226263e-09,6.837617571359242e-06,4992.38773708416
7.04e-14,6.838660950968745e-06,1.0339065770270743e-09,6.837627044391718e-06,4992.369902497904
7.05e-14,6.838670420847392e-06,1.0339038499274837e-09,6.837636516997465e-06,4992.356734296618
7.06e-14,6.838679890925223e-06,1.0339021037669104e-09,6.837645988821457e-06,4992.348302703585
7.07e-14,6.847714755146476e-06,1.033901349421742e-09,6.846680853797054e-06,4992.344660237043
7.08e-14,6.847724217770823e-06,1.0339015972055862e-09,6.846690316173617e-06,4992.3458566977615
7.089999999999999e-14,6.847733680648474e-06,1.033902856716909e-09,6.846699777791757e-06,4992.351938433346
7.1e-14,6.847743143953441e-06,1.0339051279147718e-09,6.846709238825526e-06,4992.3629052461165
7.11e-14,6.847752607213891e-06,1.0339084151547211e-09,6.846718698798736e-06,4992.378778167471
7.12e-14,6.838736722418974e-06,1.0339127164773094e-09,6.837702809702497e-06,4992.399547735929
7.13e-14,6.838746194971722e-06,1.033918026122005e-09,6.8377122769456e-06,4992.425186135916
7.14e-14,6.838755667268257e-06,1.0339243423043682e-09,6.837721742925953e-06,4992.455684751003
7.15e-14,6.838765139830734e-06,1.0339316598057463e-09,6.837731208170928e-06,4992.4910183821585
7.159999999999999e-14,6.829573581220672e-06,1.033939975002454e-09,6.828539641245669e-06,4992.531169531885
7.17e-14,6.820576030672683e-06,1.033949283117271e-09,6.819542081389566e-06,4992.576115132671
7.18e-14,6.8205855029742705e-06,1.0339595761773573e-09,6.819551543398093e-06,4992.625816686487
7.19e-14,6.820594974640896e-06,1.0339708484371727e-09,6.819561003792459e-06,4992.680246450149
7.2e-14,6.820604446583159e-06,1.0339830941585561e-09,6.819570463489001e-06,4992.7393767161
7.21e-14,6.8296208959153825e-06,1.03399630228508e-09,6.828586899613097e-06,4992.803154096757
7.22e-14,6.8296303586467e-06,1.0340104686785433e-09,6.828596348178022e-06,4992.871558610205
7.229999999999999e-14,6.829639821184246e-06,1.0340255851045818e-09,6.828605795599141e-06,4992.944550495608
7.24e-14,6.829649283184643e-06,1.0340416397059838e-09,6.828615241544937e-06,4993.022072498677
7.25e-14,6.8296587450403185e-06,1.034058625401023e-09,6.8286246864149175e-06,4993.104090424252
7.26e-14,6.82966820580282e-06,1.034076530155844e-09,6.828634129272664e-06,4993.190546165096
7.27e-14,6.829677666945943e-06,1.0340953466567652e-09,6.828643571599286e-06,4993.281404406021
7.28e-14,6.8296871264834035e-06,1.0341150655454966e-09,6.828653011417858e-06,4993.376619959148
7.29e-14,6.829696586062139e-06,1.0341356819603429e-09,6.828662450380179e-06,4993.476169349066
7.3e-14,6.8388751387767835e-06,1.0341571867627732e-09,6.837840981590021e-06,4993.580008449037
7.31e-14,6.838884615901592e-06,1.0341795729239426e-09,6.837850436328668e-06,4993.6881033192485
7.319999999999999e-14,6.838894092821406e-06,1.0342028319885819e-09,6.837859889989417e-06,4993.80041313219
7.33e-14,6.838903568544612e-06,1.0342269538875242e-09,6.837869341590724e-06,4993.9168892674115
7.34e-14,6.838913043291426e-06,1.0342519276260474e-09,6.8378787913638e-06,4994.037478635277
7.35e-14,6.838922517240272e-06,1.0342777517998625e-09,6.8378882394884725e-06,4994.162174454972
7.36e-14,6.838931990136691e-06,1.0343044183621661e-09,6.837897685718329e-06,4994.290937871326
7.37e-14,6.838941463541698e-06,1.0343319181666172e-09,6.837907131623531e-06,4994.423724719883
7.38e-14,6.838950935211354e-06,1.0343602421135502e-09,6.837916574969241e-06,4994.560491061572
7.389999999999999e-14,6.838960406188322e-06,1.0343893835082871e-09,6.837926016804814e-06,4994.701204570156
7.4e-14,6.8389698763937285e-06,1.0344193335863573e-09,6.837935457060142e-06,4994.845822925099
7.41e-14,6.838979345268638e-06,1.0344500861069498e-09,6.8379448951825315e-06,4994.994315991729
7.42e-14,6.84801389173626e-06,1.0344816313034951e-09,6.846979410104956e-06,4995.14663661073
7.43e-14,6.8480233497093226e-06,1.0345139614204739e-09,6.846988835747902e-06,4995.302747333435
7.44e-14,6.848032806629011e-06,1.0345470622256558e-09,6.846998259566786e-06,4995.462579437428
7.45e-14,6.8480422619829955e-06,1.0345809246890432e-09,6.847007681058306e-06,4995.626089320038
7.459999999999999e-14,6.839026673966576e-06,1.0346155435392321e-09,6.837992058423037e-06,4995.793251527517
7.47e-14,6.8390361362428e-06,1.0346509077158006e-09,6.838001485335084e-06,4995.964012652989
7.48e-14,6.839045597494089e-06,1.0346870102730689e-09,6.8380109104838155e-06,4996.138339158221
7.49e-14,6.848256388770535e-06,1.034723839939237e-09,6.847221664930595e-06,4996.316176615669
7.5e-14,6.848265856284209e-06,1.0347613794030078e-09,6.847231094904806e-06,4996.497441435189
7.51e-14,6.848275322406713e-06,1.0347996181431236e-09,6.84724052278857e-06,4996.682082813341
7.52e-14,6.848284787058868e-06,1.034838547519265e-09,6.8472499485113485e-06,4996.870059029075
7.529999999999999e-14,6.848294251113875e-06,1.034878153216051e-09,6.847259372960659e-06,4997.061300958467
7.54e-14,6.848303713933396e-06,1.0349184198444342e-09,6.847268795513552e-06,4997.2557342932405
7.55e-14,6.857338135855824e-06,1.0349593295449636e-09,6.856303176526279e-06,4997.4532727964115
7.56e-14,6.857347585981987e-06,1.0350008703630487e-09,6.856312585111624e-06,4997.653858743479
7.57e-14,6.8573570339081515e-06,1.0350430257273e-09,6.856321990882424e-06,4997.857412117055
7.58e-14,6.8573664808564724e-06,1.0350857741456857e-09,6.856331395082327e-06,4998.063829139705
7.59e-14,6.857375926275681e-06,1.0351290900956434e-09,6.856340797185585e-06,4998.272986571983
7.6e-14,6.857385370437807e-06,1.0351729447093468e-09,6.8563501974930975e-06,4998.484745021347
7.61e-14,6.848225145420947e-06,1.0352173099561473e-09,6.847189928110991e-06,4998.698969137689
7.619999999999999e-14,6.848234567319355e-06,1.0352621504070153e-09,6.847199305168948e-06,4998.915487846732
7.63e-14,6.848243987400946e-06,1.0353074252200907e-09,6.847208679975726e-06,4999.1341039375475
7.64e-14,6.848253405598555e-06,1.035353093143546e-09,6.847218052505412e-06,4999.354618219624
7.65e-14,6.839237951135948e-06,1.0353991029622e-09,6.838202552032986e-06,4999.576783392931
7.66e-14,6.839247375011762e-06,1.0354453990126662e-09,6.838211929612749e-06,4999.800330678621
7.67e-14,6.8392567967648905e-06,1.0354919225459614e-09,6.838221304842345e-06,5000.024976398594
7.68e-14,6.8392662164657455e-06,1.0355385991542507e-09,6.838230677866591e-06,5000.25036126368
7.689999999999999e-14,6.8392756343598054e-06,1.0355853466317432e-09,6.838240049013174e-06,5000.476088331131
7.7e-14,6.8392850507392206e-06,1.0356320821466636e-09,6.838249418657074e-06,5000.701757635545
7.71e-14,6.839294465208382e-06,1.0356787105814291e-09,6.8382587864978e-06,5000.926909887688
7.72e-14,6.839303877503589e-06,1.0357251239544141e-09,6.838268152379635e-06,5001.151023682409
7.73e-14,6.839313288405462e-06,1.0357712014695877e-09,6.8382775172039925e-06,5001.373515738312
7.74e-14,6.848542546046701e-06,1.0358168152477292e-09,6.847506729231453e-06,5001.593768571782
7.75e-14,6.848551962218526e-06,1.0358618266758898e-09,6.84751610039185e-06,5001.811112869816
7.759999999999999e-14,6.848561376685195e-06,1.0359060866996277e-09,6.847525470598495e-06,5002.0248289011315
7.77e-14,6.848570789254897e-06,1.0359494367329589e-09,6.847534839818164e-06,5002.23415090999
7.78e-14,6.848580200217904e-06,1.0359917089242051e-09,6.847544208508979e-06,5002.438268399886
7.79e-14,6.848589609178787e-06,1.0360327183033842e-09,6.847553576460484e-06,5002.636288216069
7.8e-14,6.848599016743057e-06,1.036072277882013e-09,6.847562944465175e-06,5002.82730745716
7.81e-14,6.848608421840197e-06,1.0361101899874073e-09,6.84757231165021e-06,5003.010371631541
7.82e-14,6.866976226208175e-06,1.0361462507358134e-09,6.8659400799574395e-06,5003.184496256536
7.83e-14,6.866985666280643e-06,1.0361802445366666e-09,6.865949486036106e-06,5003.348640321407
7.84e-14,6.8669951044405805e-06,1.0362119499560805e-09,6.865958892490625e-06,5003.501734600083
7.849999999999999e-14,6.876211231022551e-06,1.0362411462103447e-09,6.87517498987634e-06,5003.642713005959
7.86e-14,6.885445682567089e-06,1.0362676090741823e-09,6.884409414958015e-06,5003.770492834323
7.87e-14,6.885455153541724e-06,1.0362911127510333e-09,6.884418862428973e-06,5003.88398379329
7.88e-14,6.885464623962617e-06,1.0363114347051e-09,6.884428312527912e-06,5003.982111336046
7.89e-14,6.885474093178896e-06,1.0363283516725885e-09,6.884437764827223e-06,5004.063797400539
7.9e-14,6.894721846482976e-06,1.0363416429381148e-09,6.893685504840038e-06,5004.127976230091
7.91e-14,6.894731323161158e-06,1.0363510996491331e-09,6.893694972061509e-06,5004.17363934948
7.919999999999999e-14,6.903984197957587e-06,1.0363565145025082e-09,6.9029478414430844e-06,5004.199785765043
7.93e-14,6.903993692699916e-06,1.0363576952636465e-09,6.9029573350046525e-06,5004.205487243785
7.94e-14,6.8947648657411136e-06,1.0363544580914297e-09,6.893728511283022e-06,5004.189856081836
7.95e-14,6.89477435158171e-06,1.0363466342724678e-09,6.893738004947438e-06,5004.152077621794
7.96e-14,6.885563787602597e-06,1.0363340669060095e-09,6.884527453535691e-06,5004.091394245313
7.97e-14,6.8855732647683124e-06,1.0363166189955776e-09,6.884536948149317e-06,5004.007144444763
7.98e-14,6.8948028103977864e-06,1.0362941690434609e-09,6.893766516228743e-06,5003.898741550584
7.989999999999999e-14,6.894812298342722e-06,1.0362666201096347e-09,6.893776031722612e-06,5003.765717473617
8e-14,6.885601701004513e-06,1.0362338843191756e-09,6.8845654671201934e-06,5003.6076478968735
8.01e-14,6.885611181697238e-06,1.0361959013709267e-09,6.884574985795867e-06,5003.424241647354
8.02e-14,6.8856206638600195e-06,1.0361526329294162e-09,6.88458451122709e-06,5003.215313616597
8.03e-14,6.885630147668989e-06,1.0361040698089404e-09,6.88459404359918e-06,5002.980819450082
8.04e-14,6.894664153874222e-06,1.0360502229394104e-09,6.893628103651282e-06,5002.720811924491
8.05e-14,6.894673633207714e-06,1.0359911214934935e-09,6.893637642086221e-06,5002.435431904336
8.059999999999999e-14,6.894683114373077e-06,1.0359268233010498e-09,6.893647187549776e-06,5002.1249586296
8.07e-14,6.885448922705971e-06,1.0358574127749064e-09,6.884413065293196e-06,5001.789799700027
8.08e-14,6.885458391301877e-06,1.0357829929359597e-09,6.884422608308941e-06,5001.4304525671605
8.09e-14,6.885467862594951e-06,1.035703690003135e-09,6.884432158904948e-06,5001.047526697637
8.1e-14,6.885477337442083e-06,1.0356196558743754e-09,6.8844417177862085e-06,5000.641755553006
8.11e-14,6.8854868150077306e-06,1.0355310604321955e-09,6.884451283947298e-06,5000.213959435963
8.12e-14,6.894539034768391e-06,1.0354380961280001e-09,6.893503596672263e-06,4999.765067626409
8.13e-14,6.894548510964158e-06,1.0353409720246245e-09,6.893513169992133e-06,4999.296089614978
8.14e-14,6.894557991226397e-06,1.0352399187649895e-09,6.893522751307632e-06,4998.808139094921
8.149999999999999e-14,6.894567475468338e-06,1.0351351908032638e-09,6.893532340277535e-06,4998.302444735598
8.16e-14,6.885375021241183e-06,1.0350270561726783e-09,6.884339994185011e-06,4997.780300774869
8.17e-14,6.876158934421736e-06,1.0349157964317956e-09,6.875124018625304e-06,4997.243066759645
8.18e-14,6.876168404633104e-06,1.03480170604156e-09,6.8751336029270625e-06,4996.692164537885
8.19e-14,6.87617787898218e-06,1.0346850957372388e-09,6.875143193886443e-06,4996.129094540509
8.2e-14,6.876187358798597e-06,1.0345662811571006e-09,6.875152792517439e-06,4995.5553808732975
8.21e-14,6.876196843755928e-06,1.0344455911119887e-09,6.875162398164816e-06,4994.972611247747
8.219999999999999e-14,6.876206333991568e-06,1.0343233650880387e-09,6.87517201062648e-06,4994.382424922573
8.23e-14,6.867008436733624e-06,1.0341999509972227e-09,6.865974236782626e-06,4993.786501841876
8.24e-14,6.867017918438561e-06,1.0340756980175803e-09,6.865983842740544e-06,4993.186528063156
8.25e-14,6.867027405274402e-06,1.0339509642185527e-09,6.865993454310184e-06,4992.584232577349
8.26e-14,6.867036896847781e-06,1.0338261046075816e-09,6.8660030707431735e-06,4991.981329590078
8.27e-14,6.867046394350833e-06,1.033701481565104e-09,6.8660126928692674e-06,4991.379568908554
8.28e-14,6.867055897143486e-06,1.0335774553910562e-09,6.866022319688095e-06,4990.780690293991
8.289999999999999e-14,6.867065405524635e-06,1.0334543784352004e-09,6.8660319511462e-06,4990.186395119013
8.3e-14,6.867074919345056e-06,1.0333326092134888e-09,6.866041586735842e-06,4989.5984145306
8.31e-14,6.857895186983526e-06,1.0332125011522148e-09,6.856861974482373e-06,4989.018455099569
8.32e-14,6.857904692593902e-06,1.0330944016494403e-09,6.856871598192253e-06,4988.448194288533
8.33e-14,6.848743205303724e-06,1.0329786553631664e-09,6.847710226648361e-06,4987.889296329317
8.34e-14,6.848752702279103e-06,1.0328655998548517e-09,6.8477198366792485e-06,4987.343391187052
8.35e-14,6.848762205029647e-06,1.0327555628554741e-09,6.847729449466792e-06,4986.812061358942
8.359999999999999e-14,6.8578325235710765e-06,1.0326488591097643e-09,6.856799874711967e-06,4986.2968266361895
8.37e-14,6.8487812243599924e-06,1.0325457980300557e-09,6.847748678561963e-06,4985.799181061736
8.38e-14,6.848790741125791e-06,1.0324466817645106e-09,6.847758294444026e-06,4985.320583602401
8.39e-14,6.848800262222118e-06,1.0323518025950945e-09,6.847767910419523e-06,4984.862445584623
8.4e-14,6.839625915333788e-06,1.0322614399909435e-09,6.8385936538937974e-06,4984.42611646621
8.41e-14,6.848696201998472e-06,1.0321758577151245e-09,6.847664026140757e-06,4984.012869865908
8.42e-14,6.839644960096166e-06,1.0320953143173133e-09,6.838612864781849e-06,4983.623954228836
8.43e-14,6.8396544882941805e-06,1.0320200515849406e-09,6.838622468242595e-06,4983.260537061148
8.44e-14,6.839664020279022e-06,1.0319502946230595e-09,6.838632069984399e-06,4982.923705315686
8.449999999999999e-14,6.8396735555390965e-06,1.0318862569507361e-09,6.838641669282146e-06,4982.61449000065
8.46e-14,6.839683094331432e-06,1.0318281361723482e-09,6.838651266195259e-06,4982.333845277828
8.47e-14,6.839692635302396e-06,1.0317761176436846e-09,6.838660859184753e-06,4982.082666164896
8.48e-14,6.839702179688282e-06,1.0317303741758397e-09,6.838670449314106e-06,4981.861787105628
8.49e-14,6.839711726637605e-06,1.0316910616504935e-09,6.838680035575954e-06,4981.671960797632
8.5e-14,6.839721275206709e-06,1.0316583210866046e-09,6.838689616885623e-06,4981.513868171682
8.51e-14,6.839730826090202e-06,1.0316322830250383e-09,6.838699193807177e-06,4981.388139563535
8.519999999999999e-14,6.839740378720611e-06,1.0316130586059102e-09,6.838708765662005e-06,4981.29531162958
8.53e-14,6.839749932698746e-06,1.0316007385556552e-09,6.83871833196019e-06,4981.235822455745
8.54e-14,6.839759488266908e-06,1.0315954085273007e-09,6.838727892858381e-06,4981.210085630264
8.55e-14,6.8397690441958815e-06,1.031597139332628e-09,6.838737447056549e-06,4981.218443078233
8.56e-14,6.839778600590896e-06,1.031605977719459e-09,6.838746994613176e-06,4981.261120528384
8.57e-14,6.839788157728832e-06,1.0316219554504796e-09,6.838756535773382e-06,4981.338271351515
8.58e-14,6.839797715146855e-06,1.0316450974126286e-09,6.838766070049442e-06,4981.450015717867
8.589999999999999e-14,6.830764957056858e-06,1.0316754146789442e-09,6.829733281642179e-06,4981.596407095234
8.6e-14,6.83077452174873e-06,1.0317129024003649e-09,6.829742808846329e-06,4981.77742206921
8.61e-14,6.830784085542056e-06,1.0317575404131808e-09,6.8297523280016425e-06,4981.992963276358
8.62e-14,6.830793648533135e-06,1.031809298375676e-09,6.829761839234759e-06,4982.242884207239
8.63e-14,6.830803209778008e-06,1.0318681341796463e-09,6.829771341643828e-06,4982.526981536203
8.64e-14,6.83998434162181e-06,1.0319339914724309e-09,6.838952407630337e-06,4982.844983156138
8.65e-14,6.839993918247287e-06,1.0320068042718248e-09,6.838961911443015e-06,4983.196570462272
8.659999999999999e-14,6.84000349207927e-06,1.0320864873958327e-09,6.838971405591874e-06,4983.581332140815
8.67e-14,6.840013063738403e-06,1.0321729529498318e-09,6.838980890785453e-06,4983.998843779661
8.679999999999999e-14,6.84002263189977e-06,1.0322660980184696e-09,6.838990365801752e-06,4984.4486084369
8.69e-14,6.821694685099303e-06,1.032365811878996e-09,6.8206623192874245e-06,4984.930091471455
8.7e-14,6.821704219552771e-06,1.0324719781259754e-09,6.820671747574645e-06,4985.442730802569
8.71e-14,6.8217137503159996e-06,1.0325844706809661e-09,6.8206811658453185e-06,4985.98591764195
8.72e-14,6.8125756908831686e-06,1.032703150687396e-09,6.811542987732481e-06,4986.558981500227
8.73e-14,6.812585204272504e-06,1.0328278697560813e-09,6.811552376402748e-06,4987.1612058584105
8.74e-14,6.812594712606181e-06,1.0329584753223701e-09,6.811561754130858e-06,4987.791854035651
8.749999999999999e-14,6.812604216794045e-06,1.0330948073632788e-09,6.8115711219866815e-06,4988.450153337446
8.76e-14,6.812613715547334e-06,1.0332367020153212e-09,6.811580478845318e-06,4989.135312524864
8.77e-14,6.812623208789553e-06,1.0333839836357735e-09,6.811589824805918e-06,4989.846483481191
8.78e-14,6.812632697494952e-06,1.033536474231207e-09,6.811599161020721e-06,4990.58280673899
8.79e-14,6.812642179999429e-06,1.0336939969141676e-09,6.811608486002515e-06,4991.343428171184
8.8e-14,6.812651656161817e-06,1.0338563639497404e-09,6.811617799797868e-06,4992.127441272138
